start date,start time,end date,end time,class Id,Estudi,Codi_Ass,Id Anònim PD
14/10/2024,08:30,14/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102773,
14/10/2024,08:30,14/10/2024,10:30,Q2/1005,10062 Enginyeria Informàtica,103805,
14/10/2024,09:30,14/10/2024,10:30,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,09:30,14/10/2024,10:30,Q4/1005,10062 Enginyeria Informàtica,103801,
14/10/2024,10:30,14/10/2024,11:30,Q1/1007,10062 Enginyeria Informàtica,103801,
14/10/2024,10:30,14/10/2024,11:30,Q4/1003,10062 Enginyeria Informàtica,102786,
14/10/2024,10:30,14/10/2024,11:30,Q4/1005,10062 Enginyeria Informàtica,105075,
14/10/2024,10:30,14/10/2024,11:30,Q4/1013,10062 Enginyeria Informàtica,102787,
14/10/2024,10:30,14/10/2024,11:30,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,10:30,14/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,103806,
14/10/2024,10:30,14/10/2024,12:30,Q2/0013,10062 Enginyeria Informàtica,102763,
14/10/2024,10:30,14/10/2024,12:30,Q4/0007,10062 Enginyeria Informàtica,102742,
14/10/2024,10:30,14/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,102744,
14/10/2024,10:30,14/10/2024,12:30,Q1/0019,10062 Enginyeria Informàtica,102744,
14/10/2024,10:30,14/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,103805,
14/10/2024,11:30,14/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102787,
14/10/2024,11:30,14/10/2024,12:30,Q4/1005,10062 Enginyeria Informàtica,105075,
14/10/2024,11:30,14/10/2024,12:30,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,11:30,14/10/2024,12:30,Q4/1013,10062 Enginyeria Informàtica,102786,
14/10/2024,12:30,14/10/2024,13:30,Q2/1013,10062 Enginyeria Informàtica,103801,
14/10/2024,12:30,14/10/2024,13:30,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,12:30,14/10/2024,13:30,Q3/0013,10062 Enginyeria Informàtica,103801,
14/10/2024,12:30,14/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,103805,
14/10/2024,12:30,14/10/2024,14:30,Q2/1005,10062 Enginyeria Informàtica,103805,
14/10/2024,12:30,14/10/2024,14:30,Q1/0019,10062 Enginyeria Informàtica,102744,
14/10/2024,12:30,14/10/2024,14:30,Q1/1003,10062 Enginyeria Informàtica,102763,
14/10/2024,12:30,14/10/2024,14:30,QC/0011,10062 Enginyeria Informàtica,105072,
14/10/2024,12:30,14/10/2024,14:30,Q5/1011,10062 Enginyeria Informàtica,102753,
14/10/2024,15:00,14/10/2024,16:00,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,15:00,14/10/2024,16:00,Q4/1013,10062 Enginyeria Informàtica,102747,
14/10/2024,15:00,14/10/2024,17:00,Q3/0003,10062 Enginyeria Informàtica,103806,
14/10/2024,15:00,14/10/2024,17:00,Q1/0019,10062 Enginyeria Informàtica,102744,
14/10/2024,15:00,14/10/2024,17:00,Q4/0007,10062 Enginyeria Informàtica,102742,
14/10/2024,15:00,14/10/2024,17:00,Q2/0013,10062 Enginyeria Informàtica,102763,
14/10/2024,16:00,14/10/2024,18:00,Q1/0007,10062 Enginyeria Informàtica,102744,
14/10/2024,17:00,14/10/2024,18:00,Q3/0009,10062 Enginyeria Informàtica,102747,
14/10/2024,17:00,14/10/2024,18:00,Q3/0003,10062 Enginyeria Informàtica,103801,
14/10/2024,17:00,14/10/2024,18:00,Q2/1003,10062 Enginyeria Informàtica,103801,
14/10/2024,17:00,14/10/2024,19:00,Q4/0007,10062 Enginyeria Informàtica,102742,
14/10/2024,18:00,14/10/2024,20:00,Q2/1003,10062 Enginyeria Informàtica,103805,
14/10/2024,18:00,14/10/2024,20:00,Q2/0017,10062 Enginyeria Informàtica,103803,
15/10/2024,08:30,15/10/2024,09:30,Q3/0009,10062 Enginyeria Informàtica,103803,
15/10/2024,08:30,15/10/2024,09:30,Q2/1003,10062 Enginyeria Informàtica,102774,
15/10/2024,08:30,15/10/2024,10:30,Q4/1003,10062 Enginyeria Informàtica,102760,
15/10/2024,08:30,15/10/2024,10:30,Q5/2003,10062 Enginyeria Informàtica,102791,
15/10/2024,08:30,15/10/2024,10:30,Q1/0007,10062 Enginyeria Informàtica,102767,
15/10/2024,08:30,15/10/2024,10:30,Q1/1003,10062 Enginyeria Informàtica,102771,
15/10/2024,08:30,15/10/2024,10:30,Q2/0013,10062 Enginyeria Informàtica,103806,
15/10/2024,08:30,15/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102752,
15/10/2024,08:30,15/10/2024,10:30,Q1/0019,10062 Enginyeria Informàtica,102767,
15/10/2024,08:30,15/10/2024,10:30,Q3/0013,10062 Enginyeria Informàtica,102787,
15/10/2024,09:30,15/10/2024,10:30,Q3/0009,10062 Enginyeria Informàtica,102774,
15/10/2024,09:30,15/10/2024,10:30,Q2/1003,10062 Enginyeria Informàtica,103803,
15/10/2024,10:30,15/10/2024,11:30,Q2/1003,10062 Enginyeria Informàtica,102774,
15/10/2024,10:30,15/10/2024,11:30,Q2/1005,10062 Enginyeria Informàtica,102758,
15/10/2024,10:30,15/10/2024,11:30,Q3/0013,10062 Enginyeria Informàtica,102740,
15/10/2024,10:30,15/10/2024,11:30,Q3/0009,10062 Enginyeria Informàtica,103803,
15/10/2024,10:30,15/10/2024,12:30,Q2/0013,10062 Enginyeria Informàtica,103806,
15/10/2024,10:30,15/10/2024,12:30,Q1/0007,10062 Enginyeria Informàtica,102767,
15/10/2024,10:30,15/10/2024,12:30,Q4/1009,10062 Enginyeria Informàtica,102767,
15/10/2024,10:30,15/10/2024,12:30,Q2/0011,10062 Enginyeria Informàtica,102760,
15/10/2024,10:30,15/10/2024,12:30,Q1/1007,10062 Enginyeria Informàtica,102787,
15/10/2024,10:30,15/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102776,
15/10/2024,10:30,15/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,102771,
15/10/2024,11:30,15/10/2024,12:30,Q3/0013,10062 Enginyeria Informàtica,102740,
15/10/2024,11:30,15/10/2024,12:30,Q3/0009,10062 Enginyeria Informàtica,102774,
15/10/2024,11:30,15/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,103803,
15/10/2024,11:30,15/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,102758,
15/10/2024,12:30,15/10/2024,14:30,Q2/0019,10062 Enginyeria Informàtica,103806,
15/10/2024,12:30,15/10/2024,14:30,Q1/0007,10062 Enginyeria Informàtica,102767,
15/10/2024,12:30,15/10/2024,14:30,Q4/1013,10062 Enginyeria Informàtica,102762,
15/10/2024,12:30,15/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,102767,
15/10/2024,12:30,15/10/2024,14:30,Q2/0013,10062 Enginyeria Informàtica,103806,
15/10/2024,12:30,15/10/2024,14:30,Q1/1007,10062 Enginyeria Informàtica,102787,
15/10/2024,15:00,15/10/2024,17:00,Q3/0011,10062 Enginyeria Informàtica,102787,
15/10/2024,15:00,15/10/2024,17:00,Q1/0019,10062 Enginyeria Informàtica,102767,
15/10/2024,15:00,15/10/2024,17:00,Q2/0013,10062 Enginyeria Informàtica,103806,
15/10/2024,15:00,15/10/2024,17:00,Q3/0009,10062 Enginyeria Informàtica,102767,
15/10/2024,15:00,15/10/2024,17:00,Q2/1013,10062 Enginyeria Informàtica,102771,
15/10/2024,15:00,15/10/2024,17:00,Q2/0011,10062 Enginyeria Informàtica,103806,
15/10/2024,15:00,15/10/2024,17:00,Q2/0019,10062 Enginyeria Informàtica,102760,
15/10/2024,17:00,15/10/2024,18:00,Q3/0003,10062 Enginyeria Informàtica,103803,
15/10/2024,17:00,15/10/2024,19:00,Q2/0011,10062 Enginyeria Informàtica,103806,
15/10/2024,18:00,15/10/2024,19:00,Q3/0003,10062 Enginyeria Informàtica,102774,
16/10/2024,08:30,16/10/2024,09:30,Q4/1003,10062 Enginyeria Informàtica,102791,
16/10/2024,08:30,16/10/2024,10:30,QC/0011,10062 Enginyeria Informàtica,105073,
16/10/2024,08:30,16/10/2024,10:30,Q1/0019,10062 Enginyeria Informàtica,102744,
16/10/2024,08:30,16/10/2024,10:30,Q3/0003,10062 Enginyeria Informàtica,102747,
16/10/2024,08:30,16/10/2024,10:30,Q1/1003,10062 Enginyeria Informàtica,103801,
16/10/2024,08:30,16/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102759,
16/10/2024,08:30,16/10/2024,10:30,Q5/1011,10062 Enginyeria Informàtica,102783,
16/10/2024,08:30,16/10/2024,10:30,Q2/1005,10062 Enginyeria Informàtica,102744,
16/10/2024,08:30,16/10/2024,10:30,Q2/0017,10062 Enginyeria Informàtica,102747,
16/10/2024,08:30,16/10/2024,10:30,Q2/1013,10062 Enginyeria Informàtica,102741,
16/10/2024,09:30,16/10/2024,10:30,Q3/0013,10062 Enginyeria Informàtica,102742,
16/10/2024,10:30,16/10/2024,11:30,Q2/1003,10062 Enginyeria Informàtica,102771,
16/10/2024,10:30,16/10/2024,11:30,Q3/0003,10062 Enginyeria Informàtica,102742,
16/10/2024,10:30,16/10/2024,11:30,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,10:30,16/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,102744,
16/10/2024,10:30,16/10/2024,12:30,QC/0011,10062 Enginyeria Informàtica,105072,
16/10/2024,10:30,16/10/2024,12:30,Q2/1009,10062 Enginyeria Informàtica,102747,
16/10/2024,10:30,16/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,103801,
16/10/2024,10:30,16/10/2024,12:30,Q2/0017,10062 Enginyeria Informàtica,102747,
16/10/2024,10:30,16/10/2024,12:30,Q3/0013,10062 Enginyeria Informàtica,102778,
16/10/2024,10:30,16/10/2024,12:30,Q5/1011,10062 Enginyeria Informàtica,102783,
16/10/2024,11:30,16/10/2024,12:30,Q4/1005,10062 Enginyeria Informàtica,102742,
16/10/2024,11:30,16/10/2024,12:30,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,11:30,16/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,102771,
16/10/2024,12:30,16/10/2024,13:30,Q2/1003,10062 Enginyeria Informàtica,102771,
16/10/2024,12:30,16/10/2024,13:30,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,12:30,16/10/2024,13:30,Q3/0013,10062 Enginyeria Informàtica,102742,
16/10/2024,12:30,16/10/2024,13:30,Q2/1009,10062 Enginyeria Informàtica,102740,
16/10/2024,12:30,16/10/2024,14:30,Q1/0019,10062 Enginyeria Informàtica,102744,
16/10/2024,12:30,16/10/2024,14:30,Q2/0017,10062 Enginyeria Informàtica,102747,
16/10/2024,12:30,16/10/2024,14:30,Q1/1003,10062 Enginyeria Informàtica,102759,
16/10/2024,12:30,16/10/2024,14:30,Q2/0019,10062 Enginyeria Informàtica,102747,
16/10/2024,13:30,16/10/2024,14:30,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,13:30,16/10/2024,14:30,Q3/0013,10062 Enginyeria Informàtica,102742,
16/10/2024,13:30,16/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,102771,
16/10/2024,15:00,16/10/2024,16:00,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,15:00,16/10/2024,16:00,Q2/1013,10062 Enginyeria Informàtica,102771,
16/10/2024,15:00,16/10/2024,17:00,Q1/0019,10062 Enginyeria Informàtica,102744,
16/10/2024,15:00,16/10/2024,17:00,Q2/1003,10062 Enginyeria Informàtica,102744,
16/10/2024,16:00,16/10/2024,17:00,Q3/0009,10062 Enginyeria Informàtica,102742,
16/10/2024,16:00,16/10/2024,17:00,Q3/0013,10062 Enginyeria Informàtica,103806,
16/10/2024,16:00,16/10/2024,17:00,Q1/0007,10062 Enginyeria Informàtica,103806,
16/10/2024,16:00,16/10/2024,17:00,Q2/1013,10062 Enginyeria Informàtica,102771,
16/10/2024,17:00,16/10/2024,18:00,Q3/0009,10062 Enginyeria Informàtica,102742,
16/10/2024,17:00,16/10/2024,19:00,Q3/0003,10062 Enginyeria Informàtica,102747,
16/10/2024,17:00,16/10/2024,19:00,Q4/0011,10062 Enginyeria Informàtica,103801,
16/10/2024,18:00,16/10/2024,19:00,Q3/0009,10062 Enginyeria Informàtica,102742,
16/10/2024,19:00,16/10/2024,21:00,Q2/0017,10062 Enginyeria Informàtica,102747,
17/10/2024,08:30,17/10/2024,09:30,Q4/1003,10062 Enginyeria Informàtica,102763,
17/10/2024,08:30,17/10/2024,09:30,Q3/0009,10062 Enginyeria Informàtica,102759,
17/10/2024,08:30,17/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102791,
17/10/2024,08:30,17/10/2024,10:30,Q5/1011,10062 Enginyeria Informàtica,102786,
17/10/2024,08:30,17/10/2024,10:30,Q1/0007,10062 Enginyeria Informàtica,102767,
17/10/2024,08:30,17/10/2024,10:30,Q2/1009,10062 Enginyeria Informàtica,102774,
17/10/2024,08:30,17/10/2024,10:30,Q1/0019,10062 Enginyeria Informàtica,102767,
17/10/2024,08:30,17/10/2024,10:30,Q2/0013,10062 Enginyeria Informàtica,103806,
17/10/2024,08:30,17/10/2024,10:30,Q3/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,08:30,17/10/2024,10:30,Q2/1003,10062 Enginyeria Informàtica,103805,
17/10/2024,08:30,17/10/2024,10:30,Q2/1005,10062 Enginyeria Informàtica,103805,
17/10/2024,08:30,17/10/2024,10:30,Q4/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,08:30,17/10/2024,10:30,Q2/1013,10062 Enginyeria Informàtica,102753,
17/10/2024,09:30,17/10/2024,10:30,Q3/0009,10062 Enginyeria Informàtica,102763,
17/10/2024,09:30,17/10/2024,10:30,Q4/1003,10062 Enginyeria Informàtica,102759,
17/10/2024,10:30,17/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102776,
17/10/2024,10:30,17/10/2024,12:30,Q3/0003,10062 Enginyeria Informàtica,102758,
17/10/2024,10:30,17/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,102774,
17/10/2024,10:30,17/10/2024,12:30,Q4/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,10:30,17/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,103805,
17/10/2024,10:30,17/10/2024,12:30,Q1/1007,10062 Enginyeria Informàtica,102786,
17/10/2024,10:30,17/10/2024,12:30,Q1/0007,10062 Enginyeria Informàtica,102767,
17/10/2024,10:30,17/10/2024,12:30,Q3/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,10:30,17/10/2024,12:30,Q2/0013,10062 Enginyeria Informàtica,103806,
17/10/2024,10:30,17/10/2024,12:30,Q4/1009,10062 Enginyeria Informàtica,102767,
17/10/2024,10:30,17/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,103805,
17/10/2024,12:30,17/10/2024,13:30,Q1/1007,10062 Enginyeria Informàtica,102773,
17/10/2024,12:30,17/10/2024,13:30,Q3/0013,10062 Enginyeria Informàtica,102759,
17/10/2024,12:30,17/10/2024,14:30,QC/0015,10062 Enginyeria Informàtica,102776,
17/10/2024,12:30,17/10/2024,14:30,Q2/0013,10062 Enginyeria Informàtica,103806,
17/10/2024,12:30,17/10/2024,14:30,Q3/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,12:30,17/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,102767,
17/10/2024,12:30,17/10/2024,14:30,Q2/0017,10062 Enginyeria Informàtica,102758,
17/10/2024,12:30,17/10/2024,14:30,Q2/0011,10062 Enginyeria Informàtica,103806,
17/10/2024,12:30,17/10/2024,14:30,Q4/1013,10062 Enginyeria Informàtica,102762,
17/10/2024,12:30,17/10/2024,14:30,Q1/0007,10062 Enginyeria Informàtica,102767,
17/10/2024,12:30,17/10/2024,14:30,Q2/0007,10062 Enginyeria Informàtica,102786,
17/10/2024,12:30,17/10/2024,14:30,Q5/1011,10062 Enginyeria Informàtica,102753,
17/10/2024,13:30,17/10/2024,14:30,Q3/0013,10062 Enginyeria Informàtica,102773,
17/10/2024,13:30,17/10/2024,14:30,Q1/1007,10062 Enginyeria Informàtica,102759,
17/10/2024,15:00,17/10/2024,17:00,Q2/0013,10062 Enginyeria Informàtica,103806,
17/10/2024,15:00,17/10/2024,17:00,Q2/1003,10062 Enginyeria Informàtica,103805,
17/10/2024,15:00,17/10/2024,17:00,Q3/0007,10062 Enginyeria Informàtica,102760,
17/10/2024,15:00,17/10/2024,17:00,Q3/0003,10062 Enginyeria Informàtica,102774,
17/10/2024,17:00,17/10/2024,19:00,Q1/0007,10062 Enginyeria Informàtica,102767,
17/10/2024,17:00,17/10/2024,19:00,Q2/0013,10062 Enginyeria Informàtica,103806,
17/10/2024,17:00,17/10/2024,19:00,Q1/0019,10062 Enginyeria Informàtica,102767,
18/10/2024,08:30,18/10/2024,09:30,Q4/1009,10062 Enginyeria Informàtica,103801,
18/10/2024,08:30,18/10/2024,09:30,Q1/1003,10062 Enginyeria Informàtica,103806,
18/10/2024,08:30,18/10/2024,10:30,Q5/1011,10062 Enginyeria Informàtica,102783,
18/10/2024,08:30,18/10/2024,10:30,Q2/1009,10062 Enginyeria Informàtica,103803,
18/10/2024,08:30,18/10/2024,10:30,Q2/0017,10062 Enginyeria Informàtica,102747,
18/10/2024,08:30,18/10/2024,10:30,Q3/0007,10062 Enginyeria Informàtica,102760,
18/10/2024,08:30,18/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102740,
18/10/2024,08:30,18/10/2024,10:30,Q2/0011,10062 Enginyeria Informàtica,102760,
18/10/2024,09:30,18/10/2024,10:30,Q1/1003,10062 Enginyeria Informàtica,102771,
18/10/2024,09:30,18/10/2024,10:30,Q4/1009,10062 Enginyeria Informàtica,103801,
18/10/2024,10:30,18/10/2024,11:30,Q1/1003,10062 Enginyeria Informàtica,103806,
18/10/2024,10:30,18/10/2024,11:30,Q4/1009,10062 Enginyeria Informàtica,103801,
18/10/2024,10:30,18/10/2024,12:30,Q3/0003,10062 Enginyeria Informàtica,103803,
18/10/2024,10:30,18/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102741,
18/10/2024,10:30,18/10/2024,12:30,Q5/1011,10062 Enginyeria Informàtica,102783,
18/10/2024,10:30,18/10/2024,12:30,QC/0011,10062 Enginyeria Informàtica,105073,
18/10/2024,11:30,18/10/2024,12:30,Q4/1009,10062 Enginyeria Informàtica,103801,
18/10/2024,11:30,18/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,102771,
18/10/2024,11:30,18/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,102752,
18/10/2024,12:30,18/10/2024,13:30,Q2/1003,10062 Enginyeria Informàtica,102752,
18/10/2024,12:30,18/10/2024,14:30,Q4/1009,10062 Enginyeria Informàtica,102741,
18/10/2024,12:30,18/10/2024,14:30,Q1/1003,10062 Enginyeria Informàtica,102740,
18/10/2024,12:30,18/10/2024,14:30,Q2/0017,10062 Enginyeria Informàtica,102747,
18/10/2024,13:30,18/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,102752,
18/10/2024,15:00,18/10/2024,16:00,Q3/0003,10062 Enginyeria Informàtica,102771,
18/10/2024,15:00,18/10/2024,17:00,Q4/0003,10062 Enginyeria Informàtica,103803,
18/10/2024,16:00,18/10/2024,17:00,Q3/0003,10062 Enginyeria Informàtica,103806,
18/10/2024,17:00,18/10/2024,18:00,Q4/1009,10062 Enginyeria Informàtica,103801,
18/10/2024,17:00,18/10/2024,19:00,Q2/0011,10062 Enginyeria Informàtica,102747,
18/10/2024,18:00,18/10/2024,19:00,Q4/1009,10062 Enginyeria Informàtica,103801,
21/10/2024,08:30,21/10/2024,10:30,Q4/1003,10062 Enginyeria Informàtica,105075,
21/10/2024,08:30,21/10/2024,10:30,Q2/0017,10062 Enginyeria Informàtica,102747,
21/10/2024,08:30,21/10/2024,10:30,Q5/1011,10062 Enginyeria Informàtica,102753,
21/10/2024,08:30,21/10/2024,10:30,Q1/0019,10062 Enginyeria Informàtica,102744,
21/10/2024,08:30,21/10/2024,10:30,Q2/1005,10062 Enginyeria Informàtica,103805,
21/10/2024,08:30,21/10/2024,10:30,Q4/0007,10062 Enginyeria Informàtica,102742,
21/10/2024,08:30,21/10/2024,10:30,Q1/1003,10062 Enginyeria Informàtica,103806,
21/10/2024,08:30,21/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102773,
21/10/2024,09:30,21/10/2024,10:30,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,09:30,21/10/2024,10:30,Q4/1005,10062 Enginyeria Informàtica,103801,
21/10/2024,10:30,21/10/2024,11:30,Q4/1013,10062 Enginyeria Informàtica,102787,
21/10/2024,10:30,21/10/2024,11:30,Q1/1007,10062 Enginyeria Informàtica,103801,
21/10/2024,10:30,21/10/2024,11:30,Q4/1005,10062 Enginyeria Informàtica,105075,
21/10/2024,10:30,21/10/2024,11:30,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,10:30,21/10/2024,11:30,Q4/1003,10062 Enginyeria Informàtica,102786,
21/10/2024,10:30,21/10/2024,12:30,Q1/0019,10062 Enginyeria Informàtica,102744,
21/10/2024,10:30,21/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,102744,
21/10/2024,10:30,21/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,103805,
21/10/2024,10:30,21/10/2024,12:30,Q4/0007,10062 Enginyeria Informàtica,102742,
21/10/2024,10:30,21/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,103806,
21/10/2024,11:30,21/10/2024,12:30,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,11:30,21/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102787,
21/10/2024,11:30,21/10/2024,12:30,Q4/1013,10062 Enginyeria Informàtica,102786,
21/10/2024,11:30,21/10/2024,12:30,Q4/1005,10062 Enginyeria Informàtica,105075,
21/10/2024,12:30,21/10/2024,13:30,Q2/1013,10062 Enginyeria Informàtica,103801,
21/10/2024,12:30,21/10/2024,13:30,Q3/0013,10062 Enginyeria Informàtica,103801,
21/10/2024,12:30,21/10/2024,13:30,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,12:30,21/10/2024,14:30,Q1/0019,10062 Enginyeria Informàtica,102744,
21/10/2024,12:30,21/10/2024,14:30,Q2/1005,10062 Enginyeria Informàtica,103805,
21/10/2024,12:30,21/10/2024,14:30,Q2/0017,10062 Enginyeria Informàtica,102747,
21/10/2024,12:30,21/10/2024,14:30,Q2/0019,10062 Enginyeria Informàtica,102747,
21/10/2024,12:30,21/10/2024,14:30,QC/0011,10062 Enginyeria Informàtica,105072,
21/10/2024,12:30,21/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,103805,
21/10/2024,12:30,21/10/2024,14:30,Q1/1003,10062 Enginyeria Informàtica,102763,
21/10/2024,12:30,21/10/2024,14:30,Q5/1011,10062 Enginyeria Informàtica,102753,
21/10/2024,15:00,21/10/2024,16:00,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,15:00,21/10/2024,16:00,Q4/1013,10062 Enginyeria Informàtica,102747,
21/10/2024,15:00,21/10/2024,17:00,Q1/0019,10062 Enginyeria Informàtica,102744,
21/10/2024,15:00,21/10/2024,17:00,Q3/0003,10062 Enginyeria Informàtica,103806,
21/10/2024,15:00,21/10/2024,17:00,Q4/0007,10062 Enginyeria Informàtica,102742,
21/10/2024,16:00,21/10/2024,18:00,Q1/0007,10062 Enginyeria Informàtica,102744,
21/10/2024,17:00,21/10/2024,18:00,Q3/0009,10062 Enginyeria Informàtica,102747,
21/10/2024,17:00,21/10/2024,18:00,Q3/0003,10062 Enginyeria Informàtica,103801,
21/10/2024,17:00,21/10/2024,18:00,Q2/1003,10062 Enginyeria Informàtica,103801,
21/10/2024,17:00,21/10/2024,19:00,Q4/0007,10062 Enginyeria Informàtica,102742,
21/10/2024,18:00,21/10/2024,20:00,Q2/0017,10062 Enginyeria Informàtica,102747,
21/10/2024,18:00,21/10/2024,20:00,Q2/1003,10062 Enginyeria Informàtica,103805,
21/10/2024,18:00,21/10/2024,20:00,Q2/0019,10062 Enginyeria Informàtica,102747,
22/10/2024,08:30,22/10/2024,09:30,Q2/1003,10062 Enginyeria Informàtica,102774,
22/10/2024,08:30,22/10/2024,09:30,Q3/0009,10062 Enginyeria Informàtica,103803,
22/10/2024,08:30,22/10/2024,10:30,Q2/0013,10062 Enginyeria Informàtica,103806,
22/10/2024,08:30,22/10/2024,10:30,Q4/1003,10062 Enginyeria Informàtica,102760,
22/10/2024,08:30,22/10/2024,10:30,Q1/1003,10062 Enginyeria Informàtica,102771,
22/10/2024,08:30,22/10/2024,10:30,Q1/0007,10062 Enginyeria Informàtica,102767,
22/10/2024,08:30,22/10/2024,10:30,Q1/1007,10062 Enginyeria Informàtica,102752,
22/10/2024,08:30,22/10/2024,10:30,Q1/0019,10062 Enginyeria Informàtica,102767,
22/10/2024,09:30,22/10/2024,10:30,Q3/0009,10062 Enginyeria Informàtica,102774,
22/10/2024,09:30,22/10/2024,10:30,Q2/1003,10062 Enginyeria Informàtica,103803,
22/10/2024,10:30,22/10/2024,11:30,Q3/0009,10062 Enginyeria Informàtica,103803,
22/10/2024,10:30,22/10/2024,11:30,Q3/0013,10062 Enginyeria Informàtica,102740,
22/10/2024,10:30,22/10/2024,11:30,Q2/1003,10062 Enginyeria Informàtica,102774,
22/10/2024,10:30,22/10/2024,11:30,Q2/1005,10062 Enginyeria Informàtica,102758,
22/10/2024,10:30,22/10/2024,12:30,Q1/0007,10062 Enginyeria Informàtica,102767,
22/10/2024,10:30,22/10/2024,12:30,Q2/0011,10062 Enginyeria Informàtica,102760,
22/10/2024,10:30,22/10/2024,12:30,Q1/1007,10062 Enginyeria Informàtica,102787,
22/10/2024,10:30,22/10/2024,12:30,Q1/1003,10062 Enginyeria Informàtica,102771,
22/10/2024,10:30,22/10/2024,12:30,Q4/1003,10062 Enginyeria Informàtica,102776,
22/10/2024,10:30,22/10/2024,12:30,Q2/0013,10062 Enginyeria Informàtica,103806,
22/10/2024,10:30,22/10/2024,12:30,Q4/1009,10062 Enginyeria Informàtica,102767,
22/10/2024,11:30,22/10/2024,12:30,Q2/1005,10062 Enginyeria Informàtica,102758,
22/10/2024,11:30,22/10/2024,12:30,Q3/0013,10062 Enginyeria Informàtica,102740,
22/10/2024,11:30,22/10/2024,12:30,Q2/1003,10062 Enginyeria Informàtica,103803,
22/10/2024,11:30,22/10/2024,12:30,Q3/0009,10062 Enginyeria Informàtica,102774,
22/10/2024,12:30,22/10/2024,14:30,Q2/1003,10062 Enginyeria Informàtica,102767,
22/10/2024,12:30,22/10/2024,14:30,Q4/1013,10062 Enginyeria Informàtica,102762,
22/10/2024,12:30,22/10/2024,14:30,Q1/0007,10062 Enginyeria Informàtica,102767,
22/10/2024,12:30,22/10/2024,14:30,Q2/0019,10062 Enginyeria Informàtica,103806,
22/10/2024,12:30,22/10/2024,14:30,Q2/0013,10062 Enginyeria Informàtica,103806,
22/10/2024,15:00,22/10/2024,17:00,Q3/0009,10062 Enginyeria Informàtica,102767,
22/10/2024,15:00,22/10/2024,17:00,Q2/1013,10062 Enginyeria Informàtica,102771,
22/10/2024,15:00,22/10/2024,17:00,Q2/0013,10062 Enginyeria Informàtica,103806,
22/10/2024,15:00,22/10/2024,17:00,Q1/0019,10062 Enginyeria Informàtica,102767,
